id,name,year,introduction,picture_path,rating,rating_number
tt2294629,Frozen,2013,"When the newly-crowned Queen Elsa accidentally uses her power to turn things into ice to curse her home in infinite winter, her sister Anna teams up with a mountain man, his playful reindeer, and a snowman to change the weather condition.","https://m.media-amazon.com/images/M/MV5BMTQ1MjQwMTE5OF5BMl5BanBnXkFtZTgwNjk3MTcyMDE@._V1_UX182_CR0,0,182,268_AL_.jpg",7.5,1
tt2393829,Huang jin da jie an,2012,"Bursting out of the L.A. glam scene in the late 1980's, Guns N' Roses have gone on to epitomise everything that a rock band should be. Now, some 15 years later and with only one original ...","https://m.media-amazon.com/images/M/MV5BN2QxY2U5ZDAtN2YwYi00MzNhLThhMjktNDFmYWY1MjhmNzVlXkEyXkFqcGdeQXVyMTk2MDc1MjQ@._V1_UY268_CR5,0,182,268_AL_.jpg",5.8,1
tt5692622,Meitantei Conan: Karakurenai no raburetxc3xa2,2017,"A bombing case at Nichiuri TV in autumn. The Satsuki Cup, which crowns the winner of Japan's Hyakunin Isshu, is currently being filmed inside the facility. The incident results in a big ...","https://m.media-amazon.com/images/M/MV5BZjg5NDdmNTMtYzM2My00MzUyLTllNWYtNDI1YjhkMWI2MGFhL2ltYWdlXkEyXkFqcGdeQXVyMjExMjk0ODk@._V1_UY268_CR4,0,182,268_AL_.jpg",6.6,1
tt0399295,Lord of War,2005,An arms dealer confronts the morality of his work as he is being chased by an Interpol Agent.,"https://m.media-amazon.com/images/M/MV5BMTYzZWE3MDAtZjZkMi00MzhlLTlhZDUtNmI2Zjg3OWVlZWI0XkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UX182_CR0,0,182,268_AL_.jpg",7.6,1
tt3606752,Cars 3,2017,Lightning McQueen sets out to prove to a new generation of racers that he's still the best race car in the world.,"https://m.media-amazon.com/images/M/MV5BMTc0NzU2OTYyN15BMl5BanBnXkFtZTgwMTkwOTg2MTI@._V1_UX182_CR0,0,182,268_AL_.jpg",6.8,1
tt1397498,Kong Zi,2010,"The life story of the highly-influential Chinese philosopher, Confucius.","https://m.media-amazon.com/images/M/MV5BODg1Mjg1NzUyMV5BMl5BanBnXkFtZTgwNTU5MzcwMzE@._V1_UY268_CR4,0,182,268_AL_.jpg",6.2,1
tt1319718,Da bing xiao jiang,2010,An old soldier kidnaps a young General of an enemy state and takes him on a long journey to collect the reward.,"https://m.media-amazon.com/images/M/MV5BN2E0OTI0NmYtMzQwMS00ZDJlLWIwMDQtMGU0YjhmMDE0MmRmXkEyXkFqcGdeQXVyODU2MDg1NzU@._V1_UY268_CR5,0,182,268_AL_.jpg",7,1
tt3915966,Living in the Age of Airplanes,2015,"Living in the Age of Airplanes is a story about how the airplane has changed the world. Filmed in 18 countries across all 7 continents, it renews our appreciation for one of the most ...","https://m.media-amazon.com/images/M/MV5BMjM5NDc0MTQyM15BMl5BanBnXkFtZTgwNzAzNjg5NDE@._V1_UX182_CR0,0,182,268_AL_.jpg",7.4,1
tt0475276,United 93,2006,"A real-time account of the events on United Flight 93, one of the planes hijacked on September 11th, 2001 that crashed near Shanksville, Pennsylvania when passengers foiled the terrorist plot.","https://m.media-amazon.com/images/M/MV5BMTI1Nzc3NjAwOF5BMl5BanBnXkFtZTcwNzYzMjYzMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",7.6,1
tt0881200,Ji jie hao,2007,A soldier fights to gain recognition for comrades who died during the Chinese Civil War.,"https://m.media-amazon.com/images/M/MV5BNzA4MDZiNmUtYjUzOS00YjgxLWIwYzctNGVhNDMyMGY5YTNjXkEyXkFqcGdeQXVyMjg0MTI5NzQ@._V1_UY268_CR9,0,182,268_AL_.jpg",7.3,1
tt7131870,Wolf Warrior 2,2017,"China's deadliest special forces operative settles into a quiet life on the sea. When sadistic mercenaries begin targeting nearby civilians, he must leave his newfound peace behind and return to his duties as a soldier and protector.","https://m.media-amazon.com/images/M/MV5BMTY0NjU4NjE4Nl5BMl5BanBnXkFtZTgwNjk0ODY5MjI@._V1_UX182_CR0,0,182,268_AL_.jpg",6.2,1
tt0317705,The Incredibles,2004,"A family of undercover superheroes, while trying to live the quiet suburban life, are forced into action to save the world.","https://m.media-amazon.com/images/M/MV5BMTY5OTU0OTc2NV5BMl5BanBnXkFtZTcwMzU4MDcyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",8,1
tt5013056,Dunkirk,2017,"Allied soldiers from Belgium, the British Empire and France are surrounded by the German Army, and evacuated during a fierce battle in World War II.","https://m.media-amazon.com/images/M/MV5BN2YyZjQ0NTEtNzU5MS00NGZkLTg0MTEtYzJmMWY3MWRhZjM2XkEyXkFqcGdeQXVyMDA4NzMyOA@@._V1_UX182_CR0,0,182,268_AL_.jpg",7.9,1
tt0457297,The Butterfly Effect 2,2006,Nick Larson discovers a supernatural way to alter his life and travel back in time to key moments in his life by looking at photographs.,"https://m.media-amazon.com/images/M/MV5BYjkzN2I0YWYtZjk1Ny00ZmNhLWE1MjYtMDE2MjkyNmQ5NmU1XkEyXkFqcGdeQXVyMjQwMjk0NjI@._V1_UY268_CR3,0,182,268_AL_.jpg",4.5,1
tt1234541,The Butterfly Effect 3: Revelations,2009,Sam Reide uses his power to time travel to solve the mystery of his girlfriend's death.,"https://m.media-amazon.com/images/M/MV5BMTcwNTk4NTk2NV5BMl5BanBnXkFtZTcwODMxNjQyMw@@._V1_UX182_CR0,0,182,268_AL_.jpg",5.6,1
tt0448157,Hancock,2008,Hancock is a superhero whose ill considered behavior regularly causes damage in the millions. He changes when the person he saves helps him improve his public image.,"https://m.media-amazon.com/images/M/MV5BMTgyMzc4ODU3NV5BMl5BanBnXkFtZTcwNjk5Mzc1MQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",6.4,1
tt0106936,The Legend,1993,This Hong Kong martial-arts extravaganza tells of evil emperors and true love. The secret Red Lotus Flower Society is committed to the overthrow of the evil Manchu Emperor and his minions. ...,"https://m.media-amazon.com/images/M/MV5BMTY4ODQxNDA1M15BMl5BanBnXkFtZTcwMDU5MjYxMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",7.2,1
tt1615160,The Foreigner,2017,"A humble businessman with a buried past seeks justice when his daughter is killed in an act of terrorism. A cat-and-mouse conflict ensues with a government official, whose past may hold clues to the killers' identities.","https://m.media-amazon.com/images/M/MV5BM2RlMjcyMGQtZTU3OC00NGRlLWExMGEtYjU3ZjUyMDc0NWZmXkEyXkFqcGdeQXVyNTI4MzE4MDU@._V1_UX182_CR0,0,182,268_AL_.jpg",7,1
tt1396484,It,2017,"In the summer of 1989, a group of bullied kids band together to destroy a shape-shifting monster, which disguises itself as a clown and preys on the children of Derry, their small Maine town.","https://m.media-amazon.com/images/M/MV5BZDVkZmI0YzAtNzdjYi00ZjhhLWE1ODEtMWMzMWMzNDA0NmQ4XkEyXkFqcGdeQXVyNzYzODM3Mzg@._V1_UX182_CR0,0,182,268_AL_.jpg",7.4,1
tt0092005,Stand by Me,1986,"After the death of a friend, a writer recounts a boyhood journey to find the body of a missing boy.","https://m.media-amazon.com/images/M/MV5BODJmY2Y2OGQtMDg2My00N2Q3LWJmZTUtYTc2ODBjZDVlNDlhXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",8.1,1
tt6015328,Chui lung,2017,"An illegal immigrant from Mainland China sneaks into corrupt British-colonized Hong Kong in 1963, transforming himself into a ruthless and emerging drug lord.","https://m.media-amazon.com/images/M/MV5BMjE2ZWIzN2ItNGU3ZC00ODhlLWIyMTYtYzZkOTM2MWYyMDA1XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UY268_CR4,0,182,268_AL_.jpg",6.8,1
tt2380307,Coco,2017,"Aspiring musician Miguel, confronted with his family's ancestral ban on music, enters the Land of the Dead to find his great-great-grandfather, a legendary singer.","https://m.media-amazon.com/images/M/MV5BYjQ5NjM0Y2YtNjZkNC00ZDhkLWJjMWItN2QyNzFkMDE3ZjAxXkEyXkFqcGdeQXVyODIxMzk5NjA@._V1_UY268_CR3,0,182,268_AL_.jpg",8.4,1
tt5722508,Mysteries of Ancient China,2016,Archeologists discover a pit filled with terracotta warriors buried to protect the grave of the First Emperor of China.,"https://m.media-amazon.com/images/M/MV5BNjczYmQwODQtMWViOC00MTdjLTk2YzUtYzAwMDM1ZTdhMzY3XkEyXkFqcGdeQXVyNTg1OTU4Njg@._V1_UX182_CR0,0,182,268_AL_.jpg",6.9,1
tt3501632,Thor: Ragnarok,2017,"Thor is imprisoned on the planet Sakaar, and must race against time to return to Asgard and stop Ragnarxc3xb6k, the destruction of his world, at the hands of the powerful and ruthless villain Hela.","https://m.media-amazon.com/images/M/MV5BMjMyNDkzMzI1OF5BMl5BanBnXkFtZTgwODcxODg5MjI@._V1_UX182_CR0,0,182,268_AL_.jpg",7.9,1
tt0104145,Do sing dai hang san goh chuen kei,1992,"Ho is a refugee from Hong Kong. He strives with talent and hardworking, and grows into a casino tycoon.","https://m.media-amazon.com/images/M/MV5BYTQxZjU3ODAtNzc0ZS00YjdkLWE0NDAtZDk3YjdiMjhmOGU0XkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_UX182_CR0,0,182,268_AL_.jpg",5.9,1
tt0104146,Do sing daai hang II ji ji juen mo dik,1992,"Prolific director Wong Jing mixes the laughter, action and suspense - as only he can - in this sequel. Casino tycoon Ho Hsin (Andy Lau) has enemies, but he is not about to just roll over and die.","https://m.media-amazon.com/images/M/MV5BMTU0OTQxMTgxMV5BMl5BanBnXkFtZTcwNTI4OTcxMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",5.5,1
tt0808357,"Lust, Caution",2007,"During World War II era, a young woman, Wang Jiazhi, gets swept up in a dangerous game of emotional intrigue with a powerful political figure, Mr. Yee.","https://m.media-amazon.com/images/M/MV5BMTI3MDI5ODMyNl5BMl5BanBnXkFtZTcwMTM2MjA1MQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",7.6,1
tt0974015,Justice League,2017,"Fueled by his restored faith in humanity and inspired by Superman's selfless act, Bruce Wayne enlists the help of his newfound ally, Diana Prince, to face an even greater enemy.","https://m.media-amazon.com/images/M/MV5BYWVhZjZkYTItOGIwYS00NmRkLWJlYjctMWM0ZjFmMDU4ZjEzXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UX182_CR0,0,182,268_AL_.jpg",6.5,1
tt7880466,Meitantei Conan: Zero no Shikkxc3xb4nin,2018,Detective Conan investigates an explosion that occurs on the opening day of a large Tokyo resort and convention center.,"https://m.media-amazon.com/images/M/MV5BNjMzMDA3MDYtNTNlMS00YTc3LTlkYmItYjViMjZjY2U1YzNmXkEyXkFqcGdeQXVyMjY2OTU0MTg@._V1_UY268_CR4,0,182,268_AL_.jpg",6.2,1
tt3606756,Incredibles 2,2018,Bob Parr (Mr. Incredible) is left to care for the kids while Helen (Elastigirl) is out saving the world.,"https://m.media-amazon.com/images/M/MV5BMTEzNzY0OTg0NTdeQTJeQWpwZ15BbWU4MDU3OTg3MjUz._V1_UX182_CR0,0,182,268_AL_.jpg",7.9,1
tt4912910,Mission: Impossible - Fallout,2018,"Ethan Hunt and his IMF team, along with some familiar allies, race against time after a mission gone wrong.","https://m.media-amazon.com/images/M/MV5BNjRlZmM0ODktY2RjNS00ZDdjLWJhZGYtNDljNWZkMGM5MTg0XkEyXkFqcGdeQXVyNjAwMjI5MDk@._V1_UX182_CR0,0,182,268_AL_.jpg",7.9,1
tt0038160,They Were Expendable,1945,The PT boat unit Motor Torpedo Boat Squadron Three defends the Philippines from Japanese invasion during World War II.,"https://m.media-amazon.com/images/M/MV5BYTVjNzRlMmEtNjJhYy00NjZiLTgwODEtNzQ0M2U5MDQ1NGYzXkEyXkFqcGdeQXVyNjQzNDI3NzY@._V1_UX182_CR0,0,182,268_AL_.jpg",7.3,1
tt2527336,Star Wars: Episode VIII - The Last Jedi,2017,"Rey develops her newly discovered abilities with the guidance of Luke Skywalker, who is unsettled by the strength of her powers. Meanwhile, the Resistance prepares for battle with the First Order.","https://m.media-amazon.com/images/M/MV5BMjQ1MzcxNjg4N15BMl5BanBnXkFtZTgwNzgwMjY4MzI@._V1_UX182_CR0,0,182,268_AL_.jpg",7.2,1
tt7167630,Batman: Gotham by Gaslight,2018,"In an alternative Victorian Age Gotham City, Batman begins his war on crime while he investigates a new series of murders by Jack the Ripper.","https://m.media-amazon.com/images/M/MV5BYTJhNjYyMGItODdhOC00ZTZmLTk1MTMtZDRhMmZkYTRiOGJkXkEyXkFqcGdeQXVyMTg2NjYzOA@@._V1_UX182_CR0,0,182,268_AL_.jpg",6.8,1
tt0091763,Platoon,1986,A young soldier in Vietnam faces a moral crisis when confronted with the horrors of war and the duality of man.,"https://m.media-amazon.com/images/M/MV5BM2Y1NTQyNWYtNDViNy00ZWRhLTk3MTMtOTI3ZGQ5MDFiNWM4XkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UX182_CR0,0,182,268_AL_.jpg",8.1,1
tt0096969,Born on the Fourth of July,1989,"The biography of Ron Kovic. Paralyzed in the Vietnam war, he becomes an anti-war and pro-human rights political activist after feeling betrayed by the country he fought for.","https://m.media-amazon.com/images/M/MV5BMTgwNDk5NTA0NF5BMl5BanBnXkFtZTgwMTkyMDUxMDE@._V1_UX182_CR0,0,182,268_AL_.jpg",7.2,1
tt0107096,Heaven & Earth,1993,"During the Vietnam War, a Vietnamese woman struggles hustling on the streets, where she comes face to face with those involved in the conflict around her.","https://m.media-amazon.com/images/M/MV5BNDhiOGY5NjctNGZkNy00YmM3LWIzZWQtMGIzNTQ3ZTY0ZTczL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNDkzNTM2ODg@._V1_UX182_CR0,0,182,268_AL_.jpg",6.8,1
tt7075594,Ming yue ji shi you,2017,"In Japanese-occupied Hong Kong, a school teacher and her would-be-fiancxc3xa9 link up with Chinese guerrilla fighters, forging their own path to freedom.","https://m.media-amazon.com/images/M/MV5BMDFkNjU4NjktODI2Zi00MWYwLWJhMGEtMWEyZmNlZjc1ZDZhXkEyXkFqcGdeQXVyMjI5OTQwNjE@._V1_UY268_CR4,0,182,268_AL_.jpg",6.5,1
tt5027774,"Three Billboards Outside Ebbing, Missouri",2017,A mother personally challenges the local authorities to solve her daughter's murder when they fail to catch the culprit.,"https://m.media-amazon.com/images/M/MV5BMjMxNzgwMDUyMl5BMl5BanBnXkFtZTgwMTQ0NTIyNDM@._V1_UX182_CR0,0,182,268_AL_.jpg",8.2,1
tt1313104,The Cove,2009,"Using state-of-the-art equipment, a group of activists, led by renowned dolphin trainer Ric O'Barry, infiltrate a cove near Taijii, Japan to expose both a shocking instance of animal abuse and a serious threat to human health.","https://m.media-amazon.com/images/M/MV5BMzM3NTRhMTctNTE2MS00YjJmLWE2ZmMtMmY3MWI0ODExMTMzXkEyXkFqcGdeQXVyNTA4NzY1MzY@._V1_UY268_CR4,0,182,268_AL_.jpg",8.4,1
tt4686844,The Death of Stalin,2017,"Moscow, 1953. After being in power for nearly 30 years, Soviet dictator Josef Stalin takes ill and quickly dies. Now the members of the Council of Ministers scramble for power.","https://m.media-amazon.com/images/M/MV5BMTcxMDc1NjcyNl5BMl5BanBnXkFtZTgwNDU0NDYxMzI@._V1_UX182_CR0,0,182,268_AL_.jpg",7.2,1
tt1825683,Black Panther,2018,"T'Challa, heir to the hidden but advanced kingdom of Wakanda, must step forward to lead his people into a new future and must confront a challenger from his country's past.","https://m.media-amazon.com/images/M/MV5BMTg1MTY2MjYzNV5BMl5BanBnXkFtZTgwMTc4NTMwNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",7.4,1
tt4468740,Paddington 2,2017,"Paddington, now happily settled with the Brown family and a popular member of the local community, picks up a series of odd jobs to buy the perfect present for his Aunt Lucy's 100th birthday, only for the gift to be stolen.","https://m.media-amazon.com/images/M/MV5BMmYwNWZlNzEtNjE4Zi00NzQ4LWI2YmUtOWZhNzZhZDYyNmVmXkEyXkFqcGdeQXVyNzYzODM3Mzg@._V1_UX182_CR0,0,182,268_AL_.jpg",7.9,1
tt4644382,Xi you ji zhi da sheng gui lai,2015,"The all-powerful Monkey King once roamed freely between Heaven and Earth, but after angering the gods, he was imprisoned within an ice cage deep within the mountains. Five hundred years ...","https://m.media-amazon.com/images/M/MV5BMTQ3Njk1MzAxOF5BMl5BanBnXkFtZTgwNzg2MTI4ODE@._V1_UX182_CR0,0,182,268_AL_.jpg",7,1
tt2873282,Red Sparrow,2018,"Ballerina Dominika Egorova is recruited to 'Sparrow School,' a Russian intelligence service where she is forced to use her body as a weapon. Her first mission, targeting a C.I.A. agent, threatens to unravel the security of both nations.","https://m.media-amazon.com/images/M/MV5BMTA3MDkxOTc4NDdeQTJeQWpwZ15BbWU4MDAxNzgyNTQz._V1_UX182_CR0,0,182,268_AL_.jpg",6.6,1
tt2798920,Annihilation,2018,"A biologist signs up for a dangerous, secret expedition into a mysterious zone where the laws of nature don't apply.","https://m.media-amazon.com/images/M/MV5BMTk2Mjc2NzYxNl5BMl5BanBnXkFtZTgwMTA2OTA1NDM@._V1_UX182_CR0,0,182,268_AL_.jpg",6.9,1
tt0063442,Planet of the Apes,1968,"An astronaut crew crash-lands on a planet in the distant future where intelligent talking apes are the dominant species, and humans are the oppressed and enslaved.","https://m.media-amazon.com/images/M/MV5BMTg0NjUwMzg5NF5BMl5BanBnXkFtZTgwNDQ0NjcwMTE@._V1_UX182_CR0,0,182,268_AL_.jpg",8,1
tt0065462,Beneath the Planet of the Apes,1970,The sole survivor of an interplanetary rescue mission searches for the only survivor of the previous expedition. He discovers a planet ruled by apes and an underground city run by telepathic humans.,"https://m.media-amazon.com/images/M/MV5BMjljYjY0MDktZjdlNC00ZTAxLTkzM2ItM2JjZjQ3YzQ0NzJiL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX182_CR0,0,182,268_AL_.jpg",6.1,1
tt0067065,Escape from the Planet of the Apes,1971,"The world is shocked by the appearance of three talking chimpanzees, who arrived mysteriously in a U.S. spacecraft. They become the toast of society, but one man believes them to be a threat to the human race.","https://m.media-amazon.com/images/M/MV5BNWE5NTQ4ZDQtNjUyMC00NjA3LTk1NTctNmRkYTUyMTFmYTI1L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",6.3,1
tt0068408,Conquest of the Planet of the Apes,1972,"In a futuristic world that has embraced ape slavery, Caesar, the son of the late simians Cornelius and Zira, surfaces after almost twenty years of hiding out from the authorities, and prepares for a slave revolt against humanity.","https://m.media-amazon.com/images/M/MV5BNzliNDU3OWYtODg2Zi00OGI3LWExOTgtOTk2NGM2NGY2Y2M0XkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_UX182_CR0,0,182,268_AL_.jpg",6.1,1
tt0069768,Battle for the Planet of the Apes,1973,"Ten years after a worldwide series of ape revolutions and a brutal nuclear war among humans, Caesar must protect survivors of both species from an insidious human cult and a militant ape faction alike.","https://m.media-amazon.com/images/M/MV5BNWRlYjU3ODYtNzAzZS00YWE5LTkxZTEtYjM1YzIwZTlhMWQ2L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",5.5,1
tt0133152,Planet of the Apes,2001,"In 2029, an Air Force astronaut crash-lands on a mysterious planet where evolved, talking apes dominate a race of primitive humans.","https://m.media-amazon.com/images/M/MV5BY2RlMDhlY2MtMjQ1Zi00NzI5LTgxOTgtZjliNWMzYTY3NWZkL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",5.7,1
tt0245929,Guizi lai le,2000,"During the Japanese occupation of China, two prisoners are dumped in a peasant's home in a small town. The owner is bullied into keeping the prisoners until the next New Year, at which time...","https://m.media-amazon.com/images/M/MV5BMTMzMTUwNjQwNl5BMl5BanBnXkFtZTcwMjk2NTgyMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg",8.3,1
tt8787116,The Unity of Heroes,2018,"It tells the story of a generation of master Huang Feihong's calm and sagacious characteristics, and in the double worries of the provocation of Beiquan and the invasion of foreigners.","https://m.media-amazon.com/images/M/MV5BNjVmZWNhNjAtY2M4Ny00ZjE4LWEwMjYtNTE5YTU1Y2ZhZjVkXkEyXkFqcGdeQXVyODk1NzM2MjE@._V1_UY268_CR0,0,182,268_AL_.jpg",5.5,1
tt6878882,Hong hai xing dong,2018,PLA Navy Marine Corps launch a hostage rescue operation in the fictional Republic of Ihwea and undergo a fierce battle with rebellions and terrorism.,"https://m.media-amazon.com/images/M/MV5BOTViMmI4ZTEtMzY0Zi00NjMwLWJhMzAtMmU2OTE4N2M4MzI4XkEyXkFqcGdeQXVyNjc2NjA2NTE@._V1_UY268_CR4,0,182,268_AL_.jpg",6.8,1
tt1677720,Ready Player One,2018,"When the creator of a virtual reality world called the OASIS dies, he releases a video in which he challenges all OASIS users to find his Easter Egg, which will give the finder his fortune.","https://m.media-amazon.com/images/M/MV5BY2JiYTNmZTctYTQ1OC00YjU4LWEwMjYtZjkwY2Y5MDI0OTU3XkEyXkFqcGdeQXVyNTI4MzE4MDU@._V1_UX182_CR0,0,182,268_AL_.jpg",7.5,1
tt4154756,Avengers: Infinity War,2018,The Avengers and their allies must be willing to sacrifice all in an attempt to defeat the powerful Thanos before his blitz of devastation and ruin puts an end to the universe.,"https://m.media-amazon.com/images/M/MV5BMjMxNjY2MDU1OV5BMl5BanBnXkFtZTgwNzY1MTUwNTM@._V1_UX182_CR0,0,182,268_AL_.jpg",8.5,1
tt0079372,The Kid with the Golden Arm,1979,Director Chang Cheh reunites the Five Venoms in his second biggest cult hit in the West. It's Lo Meng's most memorable performances whose showdown with fellow Venom Kuo Chue is artistically violent while being graphically artsy.,"https://m.media-amazon.com/images/M/MV5BM2Y5YzY4ZjUtNTlkOC00OGQyLTkyNjEtYjI0OGY5OWFjZDgwXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_UX182_CR0,0,182,268_AL_.jpg",7.3,1
tt4881806,Jurassic World: Fallen Kingdom,2018,"When the island's dormant volcano begins roaring to life, Owen and Claire mount a campaign to rescue the remaining dinosaurs from this extinction-level event.","https://m.media-amazon.com/images/M/MV5BNzIxMjYwNDEwN15BMl5BanBnXkFtZTgwMzk5MDI3NTM@._V1_UX182_CR0,0,182,268_AL_.jpg",6.2,1
tt7167658,The Death of Superman,2018,Superman battles against an insurmountable foe named Doomsday.,"https://m.media-amazon.com/images/M/MV5BNWZkMjYzNjctYTMyZi00MjdjLTg5MzMtYjdhM2M0MTI5ZWFkXkEyXkFqcGdeQXVyNTc4MjczMTM@._V1_UX182_CR0,0,182,268_AL_.jpg",7.4,1
tt6654316,Fang hua,2017,A look at the lives of members of a Military Cultural Troupe in the 1970s.,"https://m.media-amazon.com/images/M/MV5BMGIwM2NiZGEtYTNkZi00NjAzLThjMTAtODUzY2MyNjE4OTdlXkEyXkFqcGdeQXVyNTMyNTA3Mzc@._V1_UX182_CR0,0,182,268_AL_.jpg",7.1,1
tt0112446,Bak bin sing gwan,1995,"A rich playboy gets blown up by a gangster when he flirts with the gangster's wife. Through a series of circumstances, his professor makes him a synthetic body that allows him to change into anything he wants.","https://m.media-amazon.com/images/M/MV5BMTk4ODY1NjE5OV5BMl5BanBnXkFtZTYwNDY1NDI5._V1_UX182_CR0,0,182,268_AL_.jpg",6.2,1
tt0116014,Dai lap mat tam 008,1996,A wild and hilariously anachronistic tale of an imperial guard of the Forbidden City who has no martial arts abilities but a talent for making futuristic machines and must save the kidnapped emperor.,"https://m.media-amazon.com/images/M/MV5BZThhZjZmMjktOWVkMC00OWM3LTkxMTUtMGNiMzE0Mjg3OTkzXkEyXkFqcGdeQXVyMzAxNjg3MjQ@._V1_UX182_CR0,0,182,268_AL_.jpg",7,1
tt0113356,Wui wan ye,1995,A cast of new faces and old favorites to take on ghostbusting in a film full of both laughs and thrills.,"https://m.media-amazon.com/images/M/MV5BMjIyNzMxMDE2MV5BMl5BanBnXkFtZTgwNzY4NTM0NDE@._V1_UY268_CR9,0,182,268_AL_.jpg",7,1
tt0104553,All's Well Ends Well,1992,A romantic Chinese New Year comedy about the three Shang brothers. Eldest brother Shang Moon is a philandering businessman who treats his hideous yet hard-working wife like dirt. Middle ...,"https://m.media-amazon.com/images/M/MV5BMTk5OTc5NDMxNF5BMl5BanBnXkFtZTcwNzkwMzgxMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg",7.3,1
tt0110201,Gau ban ji ma goon ji baak min bau ching tin,1994,"Pao Lung-Sing, a descendant of the famous Judge Pao Ching Tient, is a 9th degree corrupt judge (lowest degree) who changes his tune when he tries to champion a woman Chi Siu-Lin, who was ...","https://m.media-amazon.com/images/M/MV5BMDZmZjhkN2MtZjI2Ni00OGE3LWIyNzktYjQzMjBmMGE4OThjXkEyXkFqcGdeQXVyMzAxNjg3MjQ@._V1_UX182_CR0,0,182,268_AL_.jpg",7.5,1
tt0100047,Long de chuan ren,1991,Stephen Chow leaves for the big city to try and save his home by winning the huge snooker tournament.,"https://m.media-amazon.com/images/M/MV5BMTY3NTAxMzQ5NV5BMl5BanBnXkFtZTcwNTQ5OTkxMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg",6.5,1
tt0104770,Lu ding ji,1992,"The story of Wilson Bond, a pimp who after saving Chan, the leader of the Heaven and Earth society, a revolutionary group, is made a member. After a botched first assignment for the group, ...","https://m.media-amazon.com/images/M/MV5BMTMxMjI0NTQ0MV5BMl5BanBnXkFtZTcwMzA2MzkxMQ@@._V1_UY268_CR12,0,182,268_AL_.jpg",7.2,1
tt0104771,Lu ding ji II: Zhi shen long jiao,1992,"Following on from the Royal Tramp I, after discovering that the Empress is actually Lone-er, a member of the St Dragon Sect, and that she imprisoned the real empress. Lone-er is bent on ...","https://m.media-amazon.com/images/M/MV5BMTY5NjYxMDM0N15BMl5BanBnXkFtZTcwNTMxNDcyMQ@@._V1_UY268_CR9,0,182,268_AL_.jpg",7,1
tt0126301,Pik lik sin fung,1988,"A cop relies on a young car thief to take down four gangsters, who plan to rob a rich merchant for a large amount of money.","https://m.media-amazon.com/images/M/MV5BNDhiOGRiNzctMjc3Zi00ZTRhLTg5N2EtNjkwZTZkZTEyNDUwXkEyXkFqcGdeQXVyMzU0NzkwMDg@._V1_UY268_CR8,0,182,268_AL_.jpg",6.2,1
tt0110852,Poh wai ji wong,1994,"Ho Kam-An is a love struck dim-sum delivery boy who falls for a beautiful judo student. After being humiliated by her boyfriend, Ho Kam-An goes out and seeks the services of an aging ...","https://m.media-amazon.com/images/M/MV5BMWIwMDFiMGMtZjE2My00YWM5LTg4ZDgtNTZjNWY5MjI0NWNjXkEyXkFqcGdeQXVyNjAwNjg0MTM@._V1_UY268_CR5,0,182,268_AL_.jpg",6.8,1
tt0286112,Shaolin Soccer,2001,A young Shaolin follower reunites with his discouraged brothers to form a soccer team using their martial art skills to their advantage.,"https://m.media-amazon.com/images/M/MV5BZjdiYTBiMDUtNTg0Yy00N2NhLWIxZmEtMTEwNDNlYzRkMGY3L2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UY268_CR15,0,182,268_AL_.jpg",7.3,1
tt0105385,Sam sei goon,1992,A shyster with an equally eccentric kung-fu ace of a wife manage to bring justice to the court.,"https://m.media-amazon.com/images/M/MV5BYTMzMzU1YjMtZjc5ZS00MjVjLWE5Y2EtY2YwN2M5YTQxNTNhXkEyXkFqcGdeQXVyMzAxNjg3MjQ@._V1_UX182_CR0,0,182,268_AL_.jpg",7,1
